atco_area_code,atco_area_id,atco_outarea,stop_no,naptan_stop_no,maximo_stop_no,sms_stop_no,rt_stop_no,cluster_no,road_name,street_name,stop_name,stop_identifier,jp_stop_name,rt_stop_name,start_date,end_date,stop_aka,mode,stop_type,naptan_stop_type,naptan_stop_sub_type,both_dir,schools_only,alighting_only,status,naptan_record_status,landmark,side_road,suburb,town,county,ward,district,northing,easting,latitude,longitude,local_area,direction,national_gazetteer_id,national_gazetteer_locality,locality_centre_indicator,naptan_bus_registration_status,seating_type,site_illuminated,shelter_type,Shelter,shelt_end_date,additional_flag_text,tt_boards_req,no_panels_total,no_panels_tt,service_plate,service_plate_text,platform,stand,flag_mount,tt_board_type,created_on,parliamentary_constituency,Boardings Per Month,Boardings Per Hour,Stop Calls Per Month,Stop Calls Per Hour,Board Type,Interchange,Boarding Band,Stop Calls Per Month Band,Stop Calls Per Hour Band,Damaged,Views,Users,Views per User,Realtime_Helper,Realtime?,Shelter?,Virtual?,Poster?
370,99 ,0,0050486 ,370050486,50486,,37050486,08578,Worsbrough Road,Worsbrough Road,Worsbrough Road/Coronation Drive,opp,Coronation Drive,Coronation Drive,1993-06-07 00:00:00.000,2099-01-01 00:00:00.000,Worsbrough Road/Coronation Drive,B,P,BCT,MKD,N,N,N,L,ACT,O/S Cemetery,Coronation Drive,Birdwell,Barnsley,South Yorkshire,Rockingham Ward,Barnsley District,402272,434822,53.515979301,-1.476324263,Birdwell,NE,E0030009,Birdwell,N,   ,BSL,Y,BSL2,y,2099-01-01 00:00:00.000,,C,2,1 ,N,,NULL,NULL,STSB,TF2R,1993-06-07 00:00:00.000,Barnsley East,0,0,944.6666667,2.595238095,Trueform 2 Panel Rotating,No,0,900-999,0.1-3,0,27,9,3,No,0,1,0,None
370,99 ,0,0055144 ,370055144,55144,,37055144,09450,Wood Walk,Wood Walk,Wood Walk/Wombwell Station,adj,Wombwell Station,Wombwell Station,1993-06-07 00:00:00.000,2099-01-01 00:00:00.000,Wood Walk/Wombwell Station,B,P,BCT,MKD,N,N,N,L,ACT,Wombwell Station,Dovecliffe Road,Wombwell,Barnsley,South Yorkshire,Wombwell Ward,Barnsley District,402415,438821,53.516985358,-1.416001539,Wombwell,NE,E0030701,Wombwell,N,NULL,BSL,Y,BSL2,y,2099-01-01 00:00:00.000,,C,2,1 ,N,,NULL,NULL,NONE,TF2R,1993-06-07 00:00:00.000,Barnsley East,0,0,476.6666667,1.30952381,Trueform 2 Panel Rotating,No,0,400-499,0.1-3,0,9,3,3,No,0,1,0,None
370,99 ,0,0051172 ,370051172,51172,,37051172,09114,Wombwell Lane,Wombwell Lane,Wombwell Lane/Caulk Lane,opp,Caulk Lane,Caulk Lane,1993-06-07 00:00:00.000,2099-01-01 00:00:00.000,Wombwell Lane/Caulk Lane,B,P,BCT,MKD,N,N,N,L,ACT,Opp Jewson/Greggs,Caulk Lane,Stairfoot,Barnsley,South Yorkshire,Stairfoot Ward,Barnsley District,404941,437839,53.539760224,-1.430506144,Stairfoot,SE,E0030559,Stairfoot,N,   ,BSL,Y,BSL2,y,2099-01-01 00:00:00.000,,C,2,2 ,N,,,  ,NONE,HOR2,1993-06-07 00:00:00.000,Barnsley East,0,0,2422.333333,6.654761905,Horizon 2 Panel Carousel,No,0,2000-2999,3-10,0,0,0,No Data,370051172,1,1,0,None
370,99 ,0,0050022 ,370050022,50022,,37050022,09105,Wombwell Lane,Wombwell Lane,Wombwell Lane/Bleachcroft Way,opp,Bleachcroft Way,Opp The Keel Inn,1993-06-07 00:00:00.000,2099-01-01 00:00:00.000,Wombwell Lane/Bleachcroft Way,B,P,BCT,MKD,N,N,N,L,ACT,Outside Mcdonalds,Bleachcroft Way,Stairfoot,Barnsley,South Yorkshire,Stairfoot Ward,Barnsley District,405455,437394,53.544411779,-1.437159281,Stairfoot,SE,E0030559,Stairfoot,Y,NULL,BSL,Y,BSL2,y,2099-01-01 00:00:00.000,,C,2,2 ,N,,NULL,NULL,NONE,HOR2,1993-06-07 00:00:00.000,Barnsley East,0,0,2422.333333,6.654761905,Horizon 2 Panel Carousel,No,0,2000-2999,3-10,0,0,0,No Data,No,0,1,0,None
370,99 ,0,0050064 ,370050064,50064,,37050064,08344,Wilthorpe Road,Wilthorpe Road,Wilthorpe Road/Wilbrook Rise,adj,Wilbrook Rise,Wilbrook Rise,1993-06-07 00:00:00.000,2099-01-01 00:00:00.000,Wilthorpe Road/Wilbrook Rise,B,P,BCT,MKD,N,N,N,L,ACT,Outside 32,Wilbrook Rise,Wilthorpe,Barnsley,South Yorkshire,Darton West Ward,Barnsley District,407751,432361,53.565381367,-1.512872016,Wilthorpe,W ,E0030692,Wilthorpe,N,   ,BSL,Y,BSL2,y,2099-01-01 00:00:00.000,,C,2,1 ,N,,  ,  ,NONE,HOR2,1993-06-07 00:00:00.000,Barnsley Central,0,0,1330.333333,3.654761905,Horizon 2 Panel Carousel,No,0,1000-1999,3-10,1,0,0,No Data,No,0,1,0,None
370,99 ,0,0055350 ,370055350,55350,,37055350,01397,Westwood New Road,Westwood New Road,Westwood New Road/Wentworth Way,adj,Wentworth Way,Wentworth Ind Est,1993-06-06 00:00:00.000,2099-01-01 00:00:00.000,Westwood New Road/Wentworth Way,B,P,BCT,MKD,N,N,N,L,ACT,Industrial Estate,Wentworth Way,Tankersley,Barnsley,South Yorkshire,Penistone East Ward,Barnsley District,399523,434148,53.491315247,-1.486786665,Tankersley,NE,E0052715,Tankersley,N,   ,BSL,Y,BSL2,y,2099-01-01 00:00:00.000,,C,2,1 ,N,,,  ,STSB,INF2,1993-06-06 00:00:00.000,Penistone and Stocksbridge,0,0,732.3333333,2.011904762,Manplas standard 2 panel caro,No,0,700-799,0.1-3,0,3,3,1,No,0,1,0,None
370,99 ,0,0055005 ,370055005,55005,,37055005,09615,West Street,West Street,West Street/Sports Centre,at,Sports Centre,Sports Centre,1993-06-07 00:00:00.000,2099-01-01 00:00:00.000,West Street/Sports Centre,B,P,BCT,MKD,N,N,N,L,ACT,Sports Centre,Vernon Street,Hoyland,Barnsley,South Yorkshire,Rockingham Ward,Barnsley District,400526,436544,53.500169786,-1.450559215,Hoyland,E,N0060526,Hoyland,N,   ,BSL,Y,BSL2,y,2012-09-04 23:00:00.000,,R,2,1 ,N,,,  ,NONE,HOR2,1993-06-07 00:00:00.000,Barnsley East,0,0,2387.666667,6.55952381,Horizon 2 Panel Carousel,No,0,2000-2999,3-10,1,6,3,2,No,0,1,0,Products
370,99 ,0,0051108 ,370051108,51108,,37051108,01396,Wentworth Way,Wentworth Way,Wentworth Way/Maple Road,adj,Maple Road,Maple Road,1993-06-07 00:00:00.000,2099-01-01 00:00:00.000,Wentworth Way/Maple Road,B,P,BCT,MKD,N,N,N,L,ACT,Industrial Park,Maple Road,Tankersley,Barnsley,South Yorkshire,Penistone East Ward,Barnsley District,399553,433938,53.491598429,-1.489948434,Tankersley,NW,E0052715,Tankersley,N,   ,BSL,Y,BSL2,y,2099-01-01 00:00:00.000,,C,2,1 ,N,,,  ,NONE,TF2R,1993-06-07 00:00:00.000,Penistone and Stocksbridge,0,0,1924,5.285714286,Trueform 2 Panel Rotating,No,0,1000-1999,3-10,0,27,10,2.7,No,0,1,0,None
370,99 ,0,0050289 ,370050289,50289,,37050289,09533,Wentworth Road,Wentworth Road,Wentworth Road/Wath Road,opp,Wath Road,The Market,1993-06-07 00:00:00.000,2099-01-01 00:00:00.000,Wentworth Road/Wath Road,B,P,BCT,MKD,N,N,N,L,ACT,Opp The Market,Wath Road,Elsecar,Barnsley,South Yorkshire,Hoyland Milton Ward,Barnsley District,399874,438456,53.494173753,-1.421816608,Elsecar,NE,E0030155,Elsecar,Y,   ,BSL,Y,BSL2,y,2099-01-01 00:00:00.000,,C,2,1 ,N,,,  ,STSB,HOR2,1993-06-07 00:00:00.000,Barnsley East,0,0,459.3333333,1.261904762,Horizon 2 Panel Carousel,No,0,400-499,0.1-3,0,3,2,1.5,No,0,1,0,None
370,99 ,0,0055381 ,370055381,55381,,37055381,09482,Wentworth Road,Wentworth Road,Wentworth Road/Turners Close,opp,Turners Close,Turners Close,1993-06-07 00:00:00.000,2099-01-01 00:00:00.000,Wentworth Road/Turners Close,B,P,BCT,MKD,N,N,N,L,ACT,Opp Turners Close,Turners Close,Jump,Barnsley,South Yorkshire,Hoyland Milton Ward,Barnsley District,401048,438114,53.504750425,-1.426829100,Jump,SE,E0030302,Jump,N,   ,BSL,Y,BSL2,y,2099-01-01 00:00:00.000,,R,2,1 ,N,,NULL,NULL,STSB,HOR2,1993-06-07 00:00:00.000,Barnsley East,0,0,1503.666667,4.130952381,Horizon 2 Panel Carousel,No,0,1000-1999,3-10,1,7,3,2.333333333,No,0,1,0,None
370,99 ,0,0056165 ,370056165,56165,,37056165,10953,Wath Road,Wath Road,Wath Road/Valley Way,56165,Valley Way,Wath Rd/Valley Way,2021-10-07 00:00:00.000,2099-01-01 00:00:00.000,Wath Road/Valley Way,B,P,BCT,MKD,N,N,N,L,ACT,,Valley Way,Wombwell,Barnsley,South Yorkshire,Wombwell Ward,Barnsley District,402445,441004,53.517089733,-1.383077355,Wombwell,E,E0030701,Wombwell,N,PPT,BSL,Y,BSL2,y,2099-01-01 00:00:00.000,,R,2,0 ,N,,,  ,NONE,NONE,2021-10-07 00:00:00.000,Barnsley East,0,0,307.6666667,0.845238095,None,No,0,300-399,0.1-3,0,4,4,1,No,0,1,0,None
370,99 ,0,0056166 ,370056166,56166,,37056166,10953,Wath Road,Wath Road,Wath Road/Brampton Road,56166,Brampton Road,Wath Rd/Brampton Rd,2021-10-07 00:00:00.000,2099-01-01 00:00:00.000,Wath Road/Brampton Road,B,P,BCT,MKD,N,N,N,L,ACT,,Brampton Road,Wombwell,Barnsley,South Yorkshire,Wombwell Ward,Barnsley District,402427,441031,53.516925851,-1.382672537,Wombwell,NW,E0030701,Wombwell,N,PPT,BSL,Y,BSL2,y,2099-01-01 00:00:00.000,,C,2,0 ,N,,,  ,NONE,HOR2,2021-10-07 00:00:00.000,Barnsley East,0,0,316.3333333,0.869047619,Horizon 2 Panel Carousel,No,0,300-399,0.1-3,0,9,4,2.25,No,0,1,0,None
370,99 ,0,0055190 ,370055190,55190,,37055190,08418,Wakefield Road,Wakefield Road,Wakefield Road/Smithies Lane,opp,Smithies Lane,Smithies Lane,1993-06-07 00:00:00.000,2099-01-01 00:00:00.000,Wakefield Road/Smithies Lane,B,P,BCT,MKD,N,N,N,L,ACT,O/S Cookes Pet Supplies,Smithies Lane,Smithies,Barnsley,South Yorkshire,Old Town Ward,Barnsley District,408120,435037,53.568526656,-1.472429230,Smithies,S,E0030535,Smithies,N,   ,BSL,Y,BSL2,y,2099-01-01 00:00:00.000,,R,2,2 ,N,,NULL,NULL,NONE,TF2R,1993-06-07 00:00:00.000,Barnsley Central,0,0,3367,9.25,Trueform 2 Panel Rotating,No,0,3000-3999,3-10,1,0,0,No Data,370055190,1,1,0,None
370,99 ,0,0050842 ,370050842,50842,,37050842,08418,Wakefield Road,Wakefield Road,Wakefield Road/Smithies Lane,adj,Smithies Lane,Smithies Lane,1993-06-07 00:00:00.000,2099-01-01 00:00:00.000,Wakefield Road/Smithies Lane,B,P,BCT,MKD,N,N,N,L,ACT,Opp Cookes Pet Supplies,Smithies Lane,Smithies,Barnsley,South Yorkshire,Old Town Ward,Barnsley District,408116,435025,53.568491502,-1.472610863,Smithies,N,E0030535,Smithies,N,   ,BSL,Y,BSL2,y,2099-01-01 00:00:00.000,,R,2,2 ,N,,NULL,NULL,TCAP,TF2R,1993-06-07 00:00:00.000,Barnsley Central,0,0,3280.333333,9.011904762,Trueform 2 Panel Rotating,No,0,3000-3999,3-10,1,20,4,5,No,0,1,0,None
370,99 ,0,0050394 ,370050394,50394,,37050394,08426,Wakefield Road,Wakefield Road,Wakefield Road/Regent Crescent,adj,Regent Crescent,Regent Crescent,1993-06-07 00:00:00.000,2099-01-01 00:00:00.000,Wakefield Road/Regent Crescent,B,P,BCT,MKD,N,N,N,L,ACT,Adj Regent Cres,Regent Crescent,New Lodge,Barnsley,South Yorkshire,St Helens Ward,Barnsley District,409089,434697,53.577258469,-1.477455525,New Lodge,SE,E0030422,New Lodge,N,NULL,BSL,Y,BSL2,y,2099-01-01 00:00:00.000,,R,2,2 ,N,,NULL,NULL,STSB,HOR2,1993-06-07 00:00:00.000,Barnsley Central,0,0,2309.666667,6.345238095,Horizon 2 Panel Carousel,No,0,2000-2999,3-10,1,0,0,No Data,No,0,1,0,None
370,99 ,0,0050390 ,370050390,50390,,37050390,10536,Wakefield Road,Wakefield Road,Wakefield Road/Newstead Road,adj,Newstead Road,Newstead Road,1993-06-07 00:00:00.000,2099-01-01 00:00:00.000,Wakefield Road/Newstead Road,B,P,BCT,MKD,N,N,N,L,ACT,Opposite New Lodge Crescent,Newstead Road,New Lodge,Barnsley,South Yorkshire,St Helens Ward,Barnsley District,409529,434288,53.581239959,-1.483584062,New Lodge,SE,E0030422,New Lodge,N,NULL,BSL,Y,BSL2,y,2099-01-01 00:00:00.000,,R,2,1 ,N,,NULL,NULL,STSB,HOR2,1993-06-07 00:00:00.000,Barnsley Central,0,0,1131,3.107142857,Horizon 2 Panel Carousel,No,0,1000-1999,3-10,1,6,4,1.5,370050390,1,1,0,None
370,99 ,0,0050393 ,370050393,50393,,37050393,10537,Wakefield Road,Wakefield Road,Wakefield Road/Laithes Lane,adj,Laithes Lane,Laithes Lane,1993-06-07 00:00:00.000,2099-01-01 00:00:00.000,Wakefield Road/Laithes Lane,B,P,BCT,MKD,N,N,N,L,ACT,Outside Co-op,Laithes Lane,New Lodge,Barnsley,South Yorkshire,St Helens Ward,Barnsley District,409261,434553,53.578813864,-1.479611233,New Lodge,N ,E0030422,New Lodge,N,NULL,BSL,Y,BSL2,y,2099-01-01 00:00:00.000,,C,2,2 ,N,,NULL,NULL,NONE,TF2R,1993-06-07 00:00:00.000,Barnsley Central,0,0,2309.666667,6.345238095,Trueform 2 Panel Rotating,No,0,2000-2999,3-10,0,37,18,2.055555556,370050393,1,1,0,None
370,99 ,0,0050821 ,370050821,50821,,37050821,08412,Wakefield Road,Wakefield Road,Wakefield Road/Burton Road,adj,Burton Road,Burton Road,1993-06-07 00:00:00.000,2099-01-01 00:00:00.000,Wakefield Road/Burton Road,B,P,BCT,MKD,N,N,N,L,ACT,Outside 27,Burton Road,Smithies,Barnsley,South Yorkshire,Old Town Ward,Barnsley District,407544,435155,53.563341746,-1.470712174,Smithies,SE,E0030535,Smithies,N,   ,BSL,Y,BSL2,y,2099-01-01 00:00:00.000,,C,2,2 ,N,,NULL,NULL,TCAP,TF2R,1993-06-07 00:00:00.000,Barnsley Central,0,0,2309.666667,6.345238095,Trueform 2 Panel Rotating,No,0,2000-2999,3-10,0,0,0,No Data,No,0,1,0,None
370,99 ,0,0050820 ,370050820,50820,,37050820,08412,Wakefield Road,Wakefield Road,Wakefield Road/Burton Road,opp,Burton Road,Burton Road,1993-06-07 00:00:00.000,2099-01-01 00:00:00.000,Wakefield Road/Burton Road,B,P,BCT,MKD,N,N,N,L,ACT,Opposite No. 41,Burton Road,Smithies,Barnsley,South Yorkshire,Old Town Ward,Barnsley District,407568,435128,53.563559258,-1.471117103,Smithies,NW,E0030535,Smithies,N,   ,BSL,Y,BSL2,y,2099-01-01 00:00:00.000,,C,2,2 ,N,,NULL,NULL,TCAP,TF2R,1993-06-07 00:00:00.000,Barnsley Central,0,0,2244.666667,6.166666667,Trueform 2 Panel Rotating,No,0,2000-2999,3-10,0,171,36,4.75,No,0,1,0,Products
370,99 ,0,0050389 ,370050389,50389,,37050389,08448,Wakefield Road,Wakefield Road,Wakefield Road/Bar Lane,nr,Bar Lane,Bar Lane,1993-06-07 00:00:00.000,2099-01-01 00:00:00.000,Wakefield Road/Bar Lane,B,P,BCT,MKD,N,N,N,L,ACT,Opposite No. 407,Bar Lane,New Lodge,Barnsley,South Yorkshire,St Helens Ward,Barnsley District,409587,434158,53.581769712,-1.485541177,New Lodge,NW,E0030422,New Lodge,N,NULL,BSL,Y,BSL2,y,2099-01-01 00:00:00.000,,C,2,1 ,N,,NULL,NULL,STSB,HOR2,1993-06-07 00:00:00.000,Barnsley Central,0,0,1131,3.107142857,Horizon 2 Panel Carousel,No,0,1000-1999,3-10,0,3,2,1.5,No,0,1,0,None
370,99 ,0,0055383 ,370055383,55383,,37055383,09170,Upperwood Road,Upperwood Road,Upperwood Road/Verona Rise,adj,Verona Rise,Verona Rise,1993-06-07 00:00:00.000,2099-01-01 00:00:00.000,Upperwood Road/Verona Rise,B,P,BCT,MKD,N,N,N,L,ACT,Outside 4,Verona Rise,Darfield,Barnsley,South Yorkshire,Darfield Ward,Barnsley District,404131,441022,53.532241841,-1.382585683,Darfield,SE,E0030115,Darfield,N,   ,BSL,N,BSL2,y,2099-01-01 00:00:00.000,,C,2,1 ,N,,,  ,STSB,HOR2,1993-06-07 00:00:00.000,Barnsley East,0,0,1183,3.25,Horizon 2 Panel Carousel,No,0,1000-1999,3-10,0,0,0,No Data,No,0,1,0,None
370,99 ,0,0055304 ,370055304,55304,,37055304,09191,Upperwood Road,Upperwood Road,Upperwood Road/Marina Rise,adj,Marina Rise,Marina Rise,1993-06-07 00:00:00.000,2099-01-01 00:00:00.000,Upperwood Road/Marina Rise,B,P,BCT,MKD,N,N,N,L,ACT,Opposite 1,Marina Rise,Darfield,Barnsley,South Yorkshire,Darfield Ward,Barnsley District,404488,440458,53.535494111,-1.391048009,Darfield,W,E0030115,Darfield,N,NULL,BSL,Y,BSL2,y,2099-01-01 00:00:00.000,,C,2,1 ,N,,NULL,NULL,STSB,HOR2,1993-06-07 00:00:00.000,Barnsley East,0,0,546,1.5,Horizon 2 Panel Carousel,No,0,500-599,0.1-3,0,20,15,1.333333333,No,0,1,0,None
370,99 ,0,0050505 ,370050505,50505,,37050505,08511,Upper Sheffield Road,Upper Sheffield Road,Upper Sheffield Road/Pinder Oaks Lane,adj,Pinder Oaks Lane,Pinder Oaks Lane,1993-06-07 00:00:00.000,2099-01-01 00:00:00.000,Upper Sheffield Road/Pinder Oaks Lane,B,P,BCT,MKD,N,N,N,L,ACT,Opposite 22,Pinder Oaks Lane,Worsbrough Common,Barnsley,South Yorkshire,Central Ward,Barnsley District,405240,435164,53.542632929,-1.470834594,Worsbrough Common,SE,E0030720,Worsbrough Common,N,NULL,BSL,Y,BSL2,y,2099-01-01 00:00:00.000,,C,2,2 ,N,,NULL,NULL,NONE,TF2F,1993-06-07 00:00:00.000,Barnsley Central,0,0,2348.666667,6.452380952,Trueform 2 Panel Fixed,No,0,2000-2999,3-10,0,144,48,3,370050505,1,1,0,Products
370,99 ,0,0051177 ,370051177,51177,,37051177,08512,Upper Sheffield Road,Upper Sheffield Road,Upper Sheffield Road/Bluebell Bank,opp,Bluebell Bank,Bluebell Bank,1993-06-07 00:00:00.000,2099-01-01 00:00:00.000,Upper Sheffield Road/Bluebell Bank,B,P,BCT,MKD,N,N,N,L,ACT,Outside 64,Bluebell Bank,Worsbrough Bridge,Barnsley,South Yorkshire,Worsbrough Ward,Barnsley District,405118,435242,53.541531187,-1.469671302,Worsbrough Bridge,NW,E0030722,Worsbrough Bridge,N,   ,BSL,Y,BSL2,y,2099-01-01 00:00:00.000,,C,2,2 ,N,, ,  ,NONE,HOR2,1993-06-07 00:00:00.000,Barnsley East,0,0,2348.666667,6.452380952,Horizon 2 Panel Carousel,No,0,2000-2999,3-10,0,0,0,No Data,No,0,1,0,None
370,99 ,0,0055148 ,370055148,55148,,37055148,09210,Thurnscoe Lane,Thurnscoe Lane,Thurnscoe Lane/Norfolk Road,adj,Norfolk Road,Norfolk Road,1993-06-06 00:00:00.000,2099-01-01 00:00:00.000,Thurnscoe Lane/Norfolk Road,B,P,BCT,MKD,N,N,N,L,ACT,Sewage Works,Norfolk Road,Great Houghton,Barnsley,South Yorkshire,North East Ward,Barnsley District,406136,443832,53.550035981,-1.339915022,Great Houghton,NW,E0052704,Great Houghton (Barnsley),N,   ,BSL,N,BSL2,y,2099-01-01 00:00:00.000,,C,2,1 ,N,,NULL,NULL,BRSB,TF2R,1993-06-06 00:00:00.000,Barnsley East,0,0,515.6666667,1.416666667,Trueform 2 Panel Rotating,No,0,500-599,0.1-3,0,0,0,No Data,No,0,1,0,None
370,99 ,0,0050379 ,370050379,50379,,37050379,09210,Thurnscoe Lane,Thurnscoe Lane,Thurnscoe Lane/Norfolk Road,opp,Norfolk Road,Norfolk Road,1993-06-13 00:00:00.000,2099-01-01 00:00:00.000,Thurnscoe Lane/Norfolk Road,B,P,BCT,MKD,N,N,N,L,ACT,Sewage Works,Norfolk Road,Great Houghton,Barnsley,South Yorkshire,North East Ward,Barnsley District,406127,443875,53.549951509,-1.339267330,Great Houghton,SE,E0052704,Great Houghton (Barnsley),N,   ,BSL,Y,BSL2,y,2099-01-01 00:00:00.000,,C,2,1 ,N,,NULL,NULL,TCAP,TF2R,1993-06-13 00:00:00.000,Barnsley East,0,0,481,1.321428571,Trueform 2 Panel Rotating,No,0,400-499,0.1-3,0,14,7,2,No,0,1,0,None
370,99 ,0,0055246 ,370055246,55246,,37055246,09212,Thurnscoe Lane,Thurnscoe Lane,Thurnscoe Lane,at,Thurnscoe Lane,Thurnscoe Lane,1993-06-13 00:00:00.000,2099-01-01 00:00:00.000,Thurnscoe Lane,B,P,BCT,MKD,N,N,N,L,ACT,Allotment Gardens,,Great Houghton,Barnsley,South Yorkshire,North East Ward,Barnsley District,406231,443680,53.550902449,-1.342195754,Great Houghton,SE,E0052704,Great Houghton (Barnsley),N,   ,BSL,Y,BSL2,y,2099-01-01 00:00:00.000,,C,2,1 ,N,,NULL,NULL,TCAP,TF2R,1993-06-13 00:00:00.000,Barnsley East,0,0,481,1.321428571,Trueform 2 Panel Rotating,No,0,400-499,0.1-3,0,22,2,11,No,0,1,0,None
370,99 ,0,0055084 ,370055084,55084,,37055084,08604,Thurnscoe Bridge Lane,Thurnscoe Bridge Lane,Thurnscoe Bridge Lane/Derry Grove,opp,Derry Grove,Derry Grove,1993-06-07 00:00:00.000,2099-01-01 00:00:00.000,Thurnscoe Bridge Lane/Derry Grove,B,P,BCT,MKD,N,N,N,L,ACT,Layby,Derry Grove,Thurnscoe,Barnsley,South Yorkshire,Dearne North Ward,Barnsley District,405015,445659,53.539805488,-1.312505484,Thurnscoe,S ,E0030608,Thurnscoe,N,   ,BSL,Y,BSL2,y,2099-01-01 00:00:00.000,,C,2,1 ,N,,NULL,NULL,NONE,TF2R,1993-06-07 00:00:00.000,Wentworth and Dearne,0,0,905.6666667,2.488095238,Trueform 2 Panel Rotating,No,0,900-999,0.1-3,0,4,3,1.333333333,No,0,1,0,None
370,99 ,0,0055223 ,370055223,55223,,37055223,08625,Summer Lane,Summer Lane,Summer Lane/Queens Avenue,at,Queens Avenue,Queens Avenue,1993-06-07 00:00:00.000,2099-01-01 00:00:00.000,Summer Lane/Queens Avenue,B,P,BCT,MKD,N,N,N,L,ACT,End of Queens Ave,Queens Avenue,Pogmoor,Barnsley,South Yorkshire,Old Town Ward,Barnsley District,406797,433643,53.556726511,-1.493619027,Pogmoor,SE,E0030472,Pogmoor,N,NULL,BSL,Y,BSL2,y,2099-01-01 00:00:00.000,,C,2,1 ,N,,NULL,NULL,NONE,TF2R,1993-06-07 00:00:00.000,Barnsley Central,0,0,537.3333333,1.476190476,Trueform 2 Panel Rotating,No,0,500-599,0.1-3,0,11,7,1.571428571,No,0,1,0,None
